"categoryId","categoryTitle","chargeId","chargeCode","degreeCode","chargeTitle","degreeId","degreeLabel","classification","tags","liabilityId","liabilityLabel","liabilityFineMultiplier","liabilityTimeMultiplier","baseFine","baseTime","baseSeverity","minFine","minTime","minSeverity","maxFine","maxTime","maxSeverity","mitigatingAppliedForMin","aggravatingAppliedForMax","modifierIds"
"offenses-against-public-order","Offenses Against Public Order","peace-officer-compliance","EF-PC-06-001","EF-PC-06-001-A","Peace Officer Compliance","disobeying-a-peace-officer","Disobeying a Peace Officer","infraction","commercial;economic;government;identity-document;infraction;licensing-status;public-order;sale-transfer","principal","Principal Actor","1","1","175","0","13.23","88","0","9.38","175","0","13.23","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","peace-officer-compliance","EF-PC-06-001","EF-PC-06-001-B","Peace Officer Compliance","failure-to-provide-identification","Failure to Provide Identification","misdemeanor","commercial;economic;government;identity-document;licensing-status;misdemeanor;public-order;sale-transfer","principal","Principal Actor","1","1","350","1","28.71","210","0","14.49","613","1","34.76","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","EF-PC-06-002-A","Public Disorder","disorderly-conduct","Disorderly Conduct","infraction","alcohol-intoxication;infraction;public-order;violent","principal","Principal Actor","1","1","125","0","11.18","63","0","7.94","125","0","11.18","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","EF-PC-06-002-B","Public Disorder","disturbing-the-peace","Disturbing the Peace","infraction","infraction;public-order;violent","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","EF-PC-06-002-C","Public Disorder","inciting-a-riot","Inciting a Riot","felony","felony;property-damage;public-order;violent","principal","Principal Actor","1","1","500","25","272.36","255","10","115.97","1813","48","522.58","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","public-disorder","EF-PC-06-002","EF-PC-06-002-D","Public Disorder","unlawful-assembly","Unlawful Assembly","misdemeanor","manufacturing-production;misdemeanor;public-order;violent","principal","Principal Actor","1","1","750","10","127.39","383","4","59.57","1969","17","214.37","cooperation;minimal-participation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;minimal-participation;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","false-reporting","EF-PC-06-003","EF-PC-06-003-A","False Reporting","false-reporting","False Reporting","misdemeanor","government;misdemeanor;public-order","principal","Principal Actor","1","1","175","10","113.23","105","5","60.25","306","17","187.49","cooperation;voluntary-surrender;first-offense","multiple-victims;prior-conviction:ten-plus-priors","cooperation;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","harassment-and-stalking","EF-PC-06-004","EF-PC-06-004-A","Harassment and Stalking","harassment","Harassment","misdemeanor","misdemeanor;public-order;violent","principal","Principal Actor","1","1","250","10","115.81","150","5","62.25","875","14","169.58","cooperation;voluntary-surrender;first-offense","public-servant-victim;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","harassment-and-stalking","EF-PC-06-004","EF-PC-06-004-B","Harassment and Stalking","stalking","Stalking","felony","felony;public-order;violent","principal","Principal Actor","1","1","350","30","318.71","210","14","154.49","1225","43","465","cooperation;voluntary-surrender;first-offense","public-servant-victim;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","obstruction-of-justice","EF-PC-06-005","EF-PC-06-005-A","Obstruction of Justice","misdemeanor-obstruction-of-justice","Misdemeanor Obstruction of Justice","misdemeanor","government;justice-system;misdemeanor;public-order","principal","Principal Actor","1","1","500","10","122.36","300","5","67.32","1313","17","206.24","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","obstruction-of-justice","EF-PC-06-005","EF-PC-06-005-B","Obstruction of Justice","felony-obstruction-of-justice","Felony Obstruction of Justice","felony","felony;government;justice-system;licensing-status;public-order","principal","Principal Actor","1","1","900","15","180","540","7","93.24","2863","31","363.51","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","loitering-on-government-properties","EF-PC-06-006","EF-PC-06-006-A","Loitering on Government Properties","loitering-on-government-properties","Loitering on Government Properties","infraction","government;infraction;public-order","principal","Principal Actor","1","1","100","0","10","50","0","7.07","100","0","10","citation-discretion","","citation-discretion"
"offenses-against-public-order","Offenses Against Public Order","vehicle-tampering","EF-PC-06-007","EF-PC-06-007-A","Vehicle Tampering","vehicle-tampering","Vehicle Tampering","misdemeanor","justice-system;licensing-status;misdemeanor;property-damage;public-order","principal","Principal Actor","1","1","175","15","163.23","105","7","80.25","459","26","281.42","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","tampering","EF-PC-06-008","EF-PC-06-008-A","Tampering","evidence-tampering","Evidence Tampering","felony","felony;government;justice-system;public-order","principal","Principal Actor","1","1","150","20","212.25","90","10","109.49","894","40","429.9","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","tampering","EF-PC-06-008","EF-PC-06-008-B","Tampering","witness-tampering","Witness Tampering","felony","alcohol-intoxication;felony;government;justice-system;public-order;violent","principal","Principal Actor","1","1","1000","25","281.62","600","12","144.49","5750","68","755.83","cooperation;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;organized-activity;prior-conviction:ten-plus-priors;on-release","public-servant-victim;cooperation;organized-activity;multiple-victims;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","vigilantism","EF-PC-06-009","EF-PC-06-009-A","Vigilantism","vigilantism","Vigilantism","felony","felony;licensing-status;public-order;violent","principal","Principal Actor","1","1","150","30","312.25","90","12","129.49","656","60","625.61","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","public-servant-victim;weapon-used;multiple-victims;prior-conviction:ten-plus-priors","public-servant-victim;cooperation;weapon-used;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","government-corruption","EF-PC-06-010","EF-PC-06-010-A","Government Corruption","government-corruption","Government Corruption","felony","felony;government;public-order","principal","Principal Actor","1","1","2000","40","444.72","1200","19","224.64","10125","83","930.62","cooperation;voluntary-surrender;first-offense","multiple-victims;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","aiding-and-harboring","EF-PC-06-011","EF-PC-06-011-A","Aiding and Harboring","aiding-and-abetting","Aiding and Abetting","misdemeanor","justice-system;misdemeanor;public-order","principal","Principal Actor","1","1","140","15","161.83","84","7","79.17","368","26","279.18","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-order","Offenses Against Public Order","aiding-and-harboring","EF-PC-06-011","EF-PC-06-011-B","Aiding and Harboring","harboring-a-fugitive","Harboring a Fugitive","misdemeanor","government;justice-system;misdemeanor;public-order","principal","Principal Actor","1","1","375","15","169.36","225","7","85","984","26","291.37","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","EF-PC-07-001-A","Marijuana Offenses","unauthorized-marijuana-cultivation","Unauthorized Marijuana Cultivation","misdemeanor","controlled-substance;health-morals;licensing-status;manufacturing-production;misdemeanor","principal","Principal Actor","1","1","1500","5","88.73","900","2","50","3938","9","152.75","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","EF-PC-07-001-B","Marijuana Offenses","commercial-marijuana-cultivation","Commercial Marijuana Cultivation","felony","commercial;controlled-substance;economic;felony;health-morals;manufacturing-production;sale-transfer","principal","Principal Actor","1","1","3500","10","159.16","2100","5","95.83","9688","22","318.43","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","EF-PC-07-001-C","Marijuana Offenses","aggravated-marijuana-cultivation","Aggravated Marijuana Cultivation","felony","controlled-substance;felony;health-morals;manufacturing-production;property-damage;regulatory","principal","Principal Actor","1","1","5000","15","220.71","3000","7","124.77","13625","31","426.73","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","EF-PC-07-001-D","Marijuana Offenses","possession-of-marijuana","Misdemeanor Possession of Marijuana","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","250","0","15.81","150","0","12.25","656","0","25.61","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","marijuana-offenses","EF-PC-07-001","EF-PC-07-001-E","Marijuana Offenses","possession-of-marijuana-with-intent-to-distribute","Possession of Marijuana with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","principal","Principal Actor","1","1","500","20","222.36","300","10","117.32","6188","40","478.66","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","cocaine-possession-and-distribution","EF-PC-07-002","EF-PC-07-002-A","Cocaine Possession and Distribution","misdemeanor-possession-of-cocaine","Misdemeanor Possession of Cocaine","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","500","0","22.36","300","0","17.32","1313","0","36.24","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","cocaine-possession-and-distribution","EF-PC-07-002","EF-PC-07-002-B","Cocaine Possession and Distribution","felony-possession-of-cocaine","Felony Possession of Cocaine","felony","controlled-substance;felony;health-morals;licensing-status;possession","principal","Principal Actor","1","1","750","15","177.39","450","7","91.21","2469","31","359.69","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","cocaine-possession-and-distribution","EF-PC-07-002","EF-PC-07-002-C","Cocaine Possession and Distribution","possession-of-cocaine-with-intent-to-distribute","Possession of Cocaine with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","principal","Principal Actor","1","1","1300","20","236.06","780","10","127.93","8288","40","491.04","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","amphetamine-possession-and-distribution","EF-PC-07-003","EF-PC-07-003-A","Amphetamine Possession and Distribution","misdemeanor-possession-of-amphetamines","Misdemeanor Possession of Amphetamines","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","300","0","17.32","180","0","13.42","788","0","28.07","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","amphetamine-possession-and-distribution","EF-PC-07-003","EF-PC-07-003-B","Amphetamine Possession and Distribution","felony-possession-of-amphetamines","Felony Possession of Amphetamines","felony","controlled-substance;felony;health-morals;licensing-status;possession","principal","Principal Actor","1","1","750","15","177.39","450","7","91.21","2469","31","359.69","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","amphetamine-possession-and-distribution","EF-PC-07-003","EF-PC-07-003-C","Amphetamine Possession and Distribution","possession-of-amphetamines-with-intent-to-distribute","Possession of Amphetamines with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","8813","40","493.88","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","opioid-possession-and-distribution","EF-PC-07-004","EF-PC-07-004-A","Opioid Possession and Distribution","misdemeanor-possession-of-opioids","Misdemeanor Possession of Opioids","misdemeanor","controlled-substance;health-morals;licensing-status;misdemeanor;possession","principal","Principal Actor","1","1","350","0","18.71","210","0","14.49","919","0","30.32","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","opioid-possession-and-distribution","EF-PC-07-004","EF-PC-07-004-B","Opioid Possession and Distribution","felony-possession-of-opioids","Felony Possession of Opioids","felony","controlled-substance;felony;health-morals;licensing-status;possession","principal","Principal Actor","1","1","450","15","171.21","270","7","86.43","1681","31","351","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","opioid-possession-and-distribution","EF-PC-07-004","EF-PC-07-004-C","Opioid Possession and Distribution","possession-of-opioids-with-intent-to-distribute","Possession of Opioids with Intent to Distribute","felony","commercial;controlled-substance;economic;felony;health-morals;possession;sale-transfer","principal","Principal Actor","1","1","1450","20","238.08","870","10","129.5","8681","40","493.17","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","ketamine-possession-and-distribution","EF-PC-07-012","EF-PC-07-012-A","Ketamine Possession and Distribution","misdemeanor-possession-of-ketamine","Misdemeanor Possession of Ketamine","misdemeanor","misdemeanor","principal","Principal Actor","1","1","300","0","17.32","180","0","13.42","788","0","28.07","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","ketamine-possession-and-distribution","EF-PC-07-012","EF-PC-07-012-B","Ketamine Possession and Distribution","felony-possession-of-ketamine","Felony Possession of Ketamine","felony","felony","principal","Principal Actor","1","1","750","15","177.39","450","7","91.21","2469","31","359.69","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","ketamine-possession-and-distribution","EF-PC-07-012","EF-PC-07-012-C","Ketamine Possession and Distribution","possession-of-ketamine-with-intent-to-distribute","Possession of Ketamine with Intent to Distribute","felony","felony","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","8813","40","493.88","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","possession-of-drug-paraphernalia","EF-PC-07-005","EF-PC-07-005-A","Possession of Drug Paraphernalia","possession-of-drug-paraphernalia","Possession of Drug Paraphernalia","misdemeanor","controlled-substance;health-morals;misdemeanor;possession","principal","Principal Actor","1","1","350","5","68.71","210","2","34.49","613","6","84.76","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","possession-of-drug-manufacturing-materials","EF-PC-07-006","EF-PC-07-006-A","Possession of Drug Manufacturing Materials","possession-of-drug-manufacturing-materials","Possession of Drug Manufacturing Materials","felony","controlled-substance;felony;health-morals;manufacturing-production;possession","principal","Principal Actor","1","1","750","7","97.39","450","3","51.21","2469","17","219.69","cooperation;voluntary-surrender;first-offense","organized-activity;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","controlled-substance-sale-and-trafficking","EF-PC-07-007","EF-PC-07-007-A","Controlled Substance Sale and Trafficking","sale-of-a-controlled-substance","Sale of a Controlled Substance","felony","commercial;controlled-substance;economic;health-morals;misdemeanor;sale-transfer","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","8813","40","493.88","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","controlled-substance-sale-and-trafficking","EF-PC-07-007","EF-PC-07-007-B","Controlled Substance Sale and Trafficking","drug-trafficking","Drug Trafficking","felony","commercial;controlled-substance;economic;felony;health-morals;licensing-status;sale-transfer","principal","Principal Actor","1","1","5000","60","670.71","3000","29","344.77","18000","108","1214.16","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","driving-under-the-influence-of-narcotics","EF-PC-07-008","EF-PC-07-008-A","Driving Under the Influence of Narcotics","driving-under-the-influence-of-narcotics","Driving Under the Influence of Narcotics","felony","alcohol-intoxication;controlled-substance;felony;health-morals","principal","Principal Actor","1","1","300","20","217.32","180","7","83.42","1550","40","439.37","cooperation;minor-injury;medical-aid-rendered;voluntary-surrender;first-offense","public-servant-victim;multiple-victims;prior-conviction:ten-plus-priors;on-release","public-servant-victim;cooperation;minor-injury;multiple-victims;medical-aid-rendered;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","public-intoxication","EF-PC-07-009","EF-PC-07-009-A","Public Intoxication","public-intoxication","Public Intoxication","infraction","alcohol-intoxication;controlled-substance;health-morals;infraction;justice-system;public-order","principal","Principal Actor","1","1","150","0","12.25","75","0","8.66","150","0","12.25","citation-discretion","","citation-discretion"
"offenses-against-health-and-morals","Offenses Against Health and Morals","public-indecency","EF-PC-07-010","EF-PC-07-010-A","Public Indecency","public-indecency","Public Indecency","infraction","health-morals;infraction;sexual-public-morals","principal","Principal Actor","1","1","200","0","14.14","100","0","10","200","0","14.14","citation-discretion","","citation-discretion"
"offenses-against-health-and-morals","Offenses Against Health and Morals","moonshine-offenses","EF-PC-07-011","EF-PC-07-011-A","Moonshine Offenses","unlawful-production-of-moonshine","Unlawful Production of Moonshine","misdemeanor","alcohol-intoxication;felony;health-morals;licensing-status;manufacturing-production","principal","Principal Actor","1","1","750","5","77.39","450","2","41.21","6344","9","169.65","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","moonshine-offenses","EF-PC-07-011","EF-PC-07-011-B","Moonshine Offenses","distribution-of-illegal-moonshine","Distribution of Illegal Moonshine","misdemeanor","alcohol-intoxication;commercial;economic;health-morals;misdemeanor;possession;sale-transfer","principal","Principal Actor","1","1","350","5","68.71","210","2","34.49","5294","9","162.76","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors","cooperation;organized-activity;high-value-loss;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-A","Medical Practice and Privacy Offenses","unauthorized-medical-practice","Unauthorized Medical Practice","misdemeanor","health-morals;licensing-status;medical-practice;misdemeanor","principal","Principal Actor","1","1","750","10","127.39","450","5","71.21","1969","26","304.37","cooperation;voluntary-surrender;first-offense","multiple-victims;organized-activity;prior-conviction:ten-plus-priors","cooperation;organized-activity;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-B","Medical Practice and Privacy Offenses","medical-scope-of-practice-violation","Medical Scope-of-Practice Violation","misdemeanor","health-morals;licensing-status;medical-practice;misdemeanor","principal","Principal Actor","1","1","1000","15","181.62","600","6","84.49","1750","23","271.83","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","multiple-victims;prior-conviction:ten-plus-priors","cooperation;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-C","Medical Practice and Privacy Offenses","aggravated-unauthorized-medical-practice","Aggravated Unauthorized Medical Practice","felony","controlled-substance;felony;health-morals;licensing-status;medical-practice","principal","Principal Actor","1","1","2000","25","294.72","1200","10","134.64","7875","35","438.74","cooperation;medical-aid-rendered;voluntary-surrender;first-offense","multiple-victims;high-value-loss;prior-conviction:ten-plus-priors","cooperation;high-value-loss;multiple-victims;medical-aid-rendered;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-D","Medical Practice and Privacy Offenses","medical-title-misuse","Medical Title Misuse","misdemeanor","health-morals;licensing-status;medical-practice;misdemeanor","principal","Principal Actor","1","1","500","5","72.36","300","2","37.32","875","12","149.58","cooperation;voluntary-surrender;first-offense","multiple-victims;prior-conviction:ten-plus-priors","cooperation;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-E","Medical Practice and Privacy Offenses","medical-credential-fraud","Medical Credential Fraud","felony","felony;fraud-related;health-morals;licensing-status;medical-practice","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","8813","48","573.88","cooperation;voluntary-surrender;first-offense","multiple-victims;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-F","Medical Practice and Privacy Offenses","prescription-fraud","Prescription Fraud","felony","controlled-substance;felony;fraud-related;health-morals;licensing-status;medical-practice","principal","Principal Actor","1","1","1500","20","238.73","900","10","130","8813","48","573.88","cooperation;voluntary-surrender;first-offense","multiple-victims;organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;multiple-victims;prior-conviction;on-release;voluntary-surrender;first-offense"
"offenses-against-health-and-morals","Offenses Against Health and Morals","unauthorized-medical-practice","EF-PC-07-013","EF-PC-07-013-G","Medical Practice and Privacy Offenses","medical-information-privacy-violation","Medical Information Privacy Violation","misdemeanor","health-morals;licensing-status;medical-practice;misdemeanor;privacy","principal","Principal Actor","1","1","1000","10","131.62","600","5","74.49","6125","17","248.26","cooperation;voluntary-surrender;first-offense","multiple-victims;high-value-loss;prior-conviction:ten-plus-priors","cooperation;high-value-loss;multiple-victims;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","EF-PC-08-001-A","Criminal Possession of Weapons","criminal-possession-of-weapon-class-a","Criminal Possession of Weapon Class A","misdemeanor","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","principal","Principal Actor","1","1","250","5","65.81","150","2","32.25","438","6","80.93","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors","cooperation;prior-conviction;voluntary-surrender;first-offense"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","EF-PC-08-001-B","Criminal Possession of Weapons","criminal-possession-of-weapon-class-b","Criminal Possession of Weapon Class B","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","principal","Principal Actor","1","1","2000","10","144.72","1200","5","84.64","4000","17","233.25","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors;on-release","cooperation;prior-conviction;voluntary-surrender;first-offense;on-release"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","EF-PC-08-001-C","Criminal Possession of Weapons","criminal-possession-of-weapon-class-c","Criminal Possession of Weapon Class C","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","principal","Principal Actor","1","1","5000","15","220.71","3000","7","124.77","9250","22","316.18","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors;on-release","cooperation;prior-conviction;voluntary-surrender;first-offense;on-release"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-possession-of-weapons","EF-PC-08-001","EF-PC-08-001-D","Criminal Possession of Weapons","criminal-possession-of-weapon-class-d","Criminal Possession of Weapon Class D","felony","explosive-related;felony;firearm-related;licensing-status;possession;public-safety;weapon-related","principal","Principal Actor","1","1","7500","20","286.6","4500","10","167.08","13625","28","396.73","cooperation;voluntary-surrender;first-offense","prior-conviction:ten-plus-priors;on-release","cooperation;prior-conviction;voluntary-surrender;first-offense;on-release"
"offenses-against-public-safety","Offenses Against Public Safety","criminal-sale-of-weapons","EF-PC-08-002","EF-PC-08-002-A","Criminal Sale of Weapons","criminal-sale-of-weapon-class-a","Criminal Sale of Weapon Class A","felony","commercial;economic;felony;public-safety;sale-transfer;weapon-related","principal","Principal Actor","1","1","450","25","271.21","270","12","136.43","6056","48","557.82","cooperation;voluntary-surrender;first-offense","organized-activity;high-value-loss;prior-conviction:ten-plus-priors;on-release","cooperation;organized-activity;high-value-loss;prior-conviction;on-release;voluntary-surrender;first-offense"
